defined_class	defined_class_label	external	external_label
http://purl.obolibrary.org/obo/NCIT_C12449	Globus Pallidus	http://purl.obolibrary.org/obo/UBERON_0001875	globus pallidus
http://purl.obolibrary.org/obo/NCIT_C32683	Glomerular Basement Membrane	http://purl.obolibrary.org/obo/UBERON_0005777	glomerular basement membrane
http://purl.obolibrary.org/obo/NCIT_C32684	Glomerular Capillary	http://purl.obolibrary.org/obo/UBERON_0004212	glomerular capillary
http://purl.obolibrary.org/obo/NCIT_C12723	Glossopharyngeal Nerve	http://purl.obolibrary.org/obo/UBERON_0001649	glossopharyngeal nerve
http://purl.obolibrary.org/obo/NCIT_C12724	Glottis	http://purl.obolibrary.org/obo/UBERON_0002486	glottis
http://purl.obolibrary.org/obo/NCIT_C78205	Gluteal Muscle	http://purl.obolibrary.org/obo/UBERON_0002000	gluteal muscle
http://purl.obolibrary.org/obo/NCIT_C52560	Gluteus Maximus	http://purl.obolibrary.org/obo/UBERON_0001370	gluteus maximus
http://purl.obolibrary.org/obo/NCIT_C52933	Gluteus Medius	http://purl.obolibrary.org/obo/UBERON_0001371	gluteus medius
http://purl.obolibrary.org/obo/NCIT_C13826	Golgi Tendon Organ	http://purl.obolibrary.org/obo/UBERON_0004012	golgi tendon organ
http://purl.obolibrary.org/obo/NCIT_C12725	Gonad	http://purl.obolibrary.org/obo/UBERON_0000991	gonad
http://purl.obolibrary.org/obo/NCIT_C34183	Gonadal Cord	http://purl.obolibrary.org/obo/UBERON_0005295	sex cord
http://purl.obolibrary.org/obo/NCIT_C34184	Gonadal Ridge	http://purl.obolibrary.org/obo/UBERON_0005294	gonadal ridge
http://purl.obolibrary.org/obo/NCIT_C52935	Gracilis	http://purl.obolibrary.org/obo/UBERON_0000950	gracilis
http://purl.obolibrary.org/obo/NCIT_C49138	Granular Layer of the Cerebellum	http://purl.obolibrary.org/obo/UBERON_0002956	granular layer of cerebellar cortex
http://purl.obolibrary.org/obo/NCIT_C32695	Gray Matter	http://purl.obolibrary.org/obo/UBERON_0002020	gray matter
http://purl.obolibrary.org/obo/NCIT_C32696	Gray Matter of the Spinal Cord	http://purl.obolibrary.org/obo/UBERON_0002315	gray matter of spinal cord
http://purl.obolibrary.org/obo/NCIT_C12879	Great Cardiac Vein	http://purl.obolibrary.org/obo/UBERON_0006958	great vein of heart
http://purl.obolibrary.org/obo/NCIT_C33855	Great Cerebral Vein of Galen	http://purl.obolibrary.org/obo/UBERON_0006666	great cerebral vein
http://purl.obolibrary.org/obo/NCIT_C32698	Great Trochanter	http://purl.obolibrary.org/obo/UBERON_0002503	greater trochanter
http://purl.obolibrary.org/obo/NCIT_C12262	Greater Curvature of the Stomach	http://purl.obolibrary.org/obo/UBERON_0001164	greater curvature of stomach
http://purl.obolibrary.org/obo/NCIT_C32697	Greater Omentum	http://purl.obolibrary.org/obo/UBERON_0005448	greater omentum
http://purl.obolibrary.org/obo/NCIT_C32700	Greater Tuberosity	http://purl.obolibrary.org/obo/UBERON_0011187	ventral tubercle of humerus
http://purl.obolibrary.org/obo/NCIT_C82952	Gubernaculum Testis	http://purl.obolibrary.org/obo/UBERON_0008843	gubernaculum testis
http://purl.obolibrary.org/obo/NCIT_C12963	Gut Epithelium	http://purl.obolibrary.org/obo/UBERON_0003929	digestive tract epithelium
http://purl.obolibrary.org/obo/NCIT_C12936	Gut-Associated Lymphoid Tissue	http://purl.obolibrary.org/obo/UBERON_0001962	gut-associated lymphoid tissue
http://purl.obolibrary.org/obo/NCIT_C32705	Hair	http://purl.obolibrary.org/obo/UBERON_0001037	strand of hair
http://purl.obolibrary.org/obo/NCIT_C32706	Hair Bulb	http://purl.obolibrary.org/obo/UBERON_0005932	bulb of hair follicle
http://purl.obolibrary.org/obo/NCIT_C13317	Hair Follicle	http://purl.obolibrary.org/obo/UBERON_0002073	hair follicle
http://purl.obolibrary.org/obo/NCIT_C32708	Hair Follicle Infundibulum	http://purl.obolibrary.org/obo/UBERON_0005968	infundibulum of hair follicle
http://purl.obolibrary.org/obo/NCIT_C32709	Hair Follicle Isthmus	http://purl.obolibrary.org/obo/UBERON_0006005	hair follicle isthmus
http://purl.obolibrary.org/obo/NCIT_C32710	Hair Papilla	http://purl.obolibrary.org/obo/UBERON_0000412	dermal papilla
http://purl.obolibrary.org/obo/NCIT_C32711	Hair Root	http://purl.obolibrary.org/obo/UBERON_0000329	hair root
http://purl.obolibrary.org/obo/NCIT_C53042	Hamstring	http://purl.obolibrary.org/obo/UBERON_0002463	muscle of posterior compartment of hindlimb stylopod
http://purl.obolibrary.org/obo/NCIT_C32712	Hand	http://purl.obolibrary.org/obo/UBERON_0002398	manus
http://purl.obolibrary.org/obo/NCIT_C52834	Hand Digit 1	http://purl.obolibrary.org/obo/UBERON_0001463	manual digit 1
http://purl.obolibrary.org/obo/NCIT_C52777	Hand Digit 1 Phalanx	http://purl.obolibrary.org/obo/UBERON_0003620	manual digit 1 phalanx
http://purl.obolibrary.org/obo/NCIT_C52835	Hand Digit 2	http://purl.obolibrary.org/obo/UBERON_0003622	manual digit 2
http://purl.obolibrary.org/obo/NCIT_C52776	Hand Digit 2 Phalanx	http://purl.obolibrary.org/obo/UBERON_0003636	manual digit 2 phalanx
http://purl.obolibrary.org/obo/NCIT_C52836	Hand Digit 3	http://purl.obolibrary.org/obo/UBERON_0003623	manual digit 3
http://purl.obolibrary.org/obo/NCIT_C52775	Hand Digit 3 Phalanx	http://purl.obolibrary.org/obo/UBERON_0003637	manual digit 3 phalanx
http://purl.obolibrary.org/obo/NCIT_C52837	Hand Digit 4	http://purl.obolibrary.org/obo/UBERON_0003624	manual digit 4
http://purl.obolibrary.org/obo/NCIT_C52774	Hand Digit 4 Phalanx	http://purl.obolibrary.org/obo/UBERON_0003638	manual digit 4 phalanx
http://purl.obolibrary.org/obo/NCIT_C52838	Hand Digit 5	http://purl.obolibrary.org/obo/UBERON_0003625	manual digit 5
http://purl.obolibrary.org/obo/NCIT_C52773	Hand Digit 5 Phalanx	http://purl.obolibrary.org/obo/UBERON_0003639	manual digit 5 phalanx
http://purl.obolibrary.org/obo/NCIT_C52720	Hand Digit Skin	http://purl.obolibrary.org/obo/UBERON_0003533	manual digit skin
http://purl.obolibrary.org/obo/NCIT_C53173	Hand Interosseous Muscle	http://purl.obolibrary.org/obo/UBERON_0001502	interosseous muscle of manus
http://purl.obolibrary.org/obo/NCIT_C52771	Hand Phalanx	http://purl.obolibrary.org/obo/UBERON_0001436	phalanx of manus
http://purl.obolibrary.org/obo/NCIT_C34185	Hand Plate	http://purl.obolibrary.org/obo/UBERON_0006875	embryonic handplate
http://purl.obolibrary.org/obo/NCIT_C52753	Hand Skin	http://purl.obolibrary.org/obo/UBERON_0001519	skin of manus
http://purl.obolibrary.org/obo/NCIT_C12230	Hard Palate	http://purl.obolibrary.org/obo/UBERON_0003216	hard palate
http://purl.obolibrary.org/obo/NCIT_C13170	Hassall's Corpuscle	http://purl.obolibrary.org/obo/UBERON_0003987	Hassall's corpuscle
http://purl.obolibrary.org/obo/NCIT_C32713	Haversian Canal	http://purl.obolibrary.org/obo/UBERON_0014731	haversian canal
http://purl.obolibrary.org/obo/NCIT_C12419	Head	http://purl.obolibrary.org/obo/UBERON_0000033	head
http://purl.obolibrary.org/obo/NCIT_C12418	Head and Neck	http://purl.obolibrary.org/obo/UBERON_0007811	craniocervical region
http://purl.obolibrary.org/obo/NCIT_C32716	Head and Neck Muscle	http://purl.obolibrary.org/obo/UBERON_0010959	craniocervical muscle
http://purl.obolibrary.org/obo/NCIT_C32717	Head of the Epididymis	http://purl.obolibrary.org/obo/UBERON_0004358	caput epididymis
http://purl.obolibrary.org/obo/NCIT_C32718	Head of the Femur	http://purl.obolibrary.org/obo/UBERON_0006767	head of femur
http://purl.obolibrary.org/obo/NCIT_C32719	Head of the Fibula	http://purl.obolibrary.org/obo/UBERON_0008775	proximal epiphysis of fibula
http://purl.obolibrary.org/obo/NCIT_C32720	Head of the Humerus	http://purl.obolibrary.org/obo/UBERON_0004411	proximal epiphysis of humerus
http://purl.obolibrary.org/obo/NCIT_C32720	Head of the Humerus	http://purl.obolibrary.org/obo/UBERON_0006801	proximal head of humerus
http://purl.obolibrary.org/obo/NCIT_C12269	Head of the Pancreas	http://purl.obolibrary.org/obo/UBERON_0001069	head of pancreas
http://purl.obolibrary.org/obo/NCIT_C32722	Head of the Tibia	http://purl.obolibrary.org/obo/UBERON_0008772	proximal epiphysis of tibia
http://purl.obolibrary.org/obo/NCIT_C52757	Head Skin	http://purl.obolibrary.org/obo/UBERON_0001084	skin of head
http://purl.obolibrary.org/obo/NCIT_C12727	Heart	http://purl.obolibrary.org/obo/UBERON_0000948	heart
http://purl.obolibrary.org/obo/NCIT_C49485	Heart Septum	http://purl.obolibrary.org/obo/UBERON_0002099	cardiac septum
http://purl.obolibrary.org/obo/NCIT_C32723	Helicotrema	http://purl.obolibrary.org/obo/UBERON_0008813	helicotrema
http://purl.obolibrary.org/obo/NCIT_C32724	Helix	http://purl.obolibrary.org/obo/UBERON_0002488	helix
http://purl.obolibrary.org/obo/NCIT_C12909	Hematopoietic System	http://purl.obolibrary.org/obo/UBERON_0002390	hematopoietic system
http://purl.obolibrary.org/obo/NCIT_C13051	Hematopoietic Tissue	http://purl.obolibrary.org/obo/UBERON_0012429	hematopoietic tissue
http://purl.obolibrary.org/obo/NCIT_C32726	Hemisphere of the Cerebellum	http://purl.obolibrary.org/obo/UBERON_0002245	cerebellar hemisphere
http://purl.obolibrary.org/obo/NCIT_C33006	Henle's Loop	http://purl.obolibrary.org/obo/UBERON_0001288	loop of Henle
http://purl.obolibrary.org/obo/NCIT_C32729	Hepatic Artery	http://purl.obolibrary.org/obo/UBERON_0001193	hepatic artery
http://purl.obolibrary.org/obo/NCIT_C34186	Hepatic Cord	http://purl.obolibrary.org/obo/UBERON_0005452	hepatic cord
http://purl.obolibrary.org/obo/NCIT_C34187	Hepatic Diverticulum	http://purl.obolibrary.org/obo/UBERON_0008835	hepatic diverticulum
http://purl.obolibrary.org/obo/NCIT_C32730	Hepatic Duct	http://purl.obolibrary.org/obo/UBERON_0005171	hepatic duct
http://purl.obolibrary.org/obo/NCIT_C12266	Hepatic Flexure	http://purl.obolibrary.org/obo/UBERON_0022277	hepatic flexure of colon
http://purl.obolibrary.org/obo/NCIT_C32732	Hepatic Lobule	http://purl.obolibrary.org/obo/UBERON_0004647	liver lobule
http://purl.obolibrary.org/obo/NCIT_C77640	Hepatic Lymph Node	http://purl.obolibrary.org/obo/UBERON_0015859	hepatic lymph node
http://purl.obolibrary.org/obo/NCIT_C32733	Hepatic Sinusoid	http://purl.obolibrary.org/obo/UBERON_0001281	hepatic sinusoid
http://purl.obolibrary.org/obo/NCIT_C32736	Hepatic Vein	http://purl.obolibrary.org/obo/UBERON_0001143	hepatic vein
http://purl.obolibrary.org/obo/NCIT_C43612	Hepatobiliary System	http://purl.obolibrary.org/obo/UBERON_0002423	hepatobiliary system
http://purl.obolibrary.org/obo/NCIT_C133752	Hepatoduodenal Ligament	http://purl.obolibrary.org/obo/UBERON_0012472	hepatoduodenal ligament
http://purl.obolibrary.org/obo/NCIT_C32737	Hepatogastric Ligament	http://purl.obolibrary.org/obo/UBERON_0012471	hepatogastric ligament
http://purl.obolibrary.org/obo/NCIT_C32740	Hilar Area of the Kidney	http://purl.obolibrary.org/obo/UBERON_0008716	hilum of kidney
http://purl.obolibrary.org/obo/NCIT_C49282	Hilar Area of the Lung	http://purl.obolibrary.org/obo/UBERON_0004886	lung hilus
http://purl.obolibrary.org/obo/NCIT_C43630	Hilar Portion of the Hepatic Duct	http://purl.obolibrary.org/obo/UBERON_0015423	hilar portion of hepatic duct
http://purl.obolibrary.org/obo/NCIT_C73467	Hilum	http://purl.obolibrary.org/obo/UBERON_0004885	hilum
http://purl.obolibrary.org/obo/NCIT_C34188	Hindgut	http://purl.obolibrary.org/obo/UBERON_0001046	hindgut
http://purl.obolibrary.org/obo/NCIT_C64193	Hip	http://purl.obolibrary.org/obo/UBERON_0001464	hip
http://purl.obolibrary.org/obo/NCIT_C32742	Hip Joint	http://purl.obolibrary.org/obo/UBERON_0001486	hip joint
http://purl.obolibrary.org/obo/NCIT_C32743	Hippocampal Fissure	http://purl.obolibrary.org/obo/UBERON_0002899	hippocampal sulcus
http://purl.obolibrary.org/obo/NCIT_C32744	Hippocampal Sulcus	http://purl.obolibrary.org/obo/UBERON_0002899	hippocampal sulcus
http://purl.obolibrary.org/obo/NCIT_C32348	Human Colostrum	http://purl.obolibrary.org/obo/UBERON_0001914	colostrum
http://purl.obolibrary.org/obo/NCIT_C120671	Humeral Shaft	http://purl.obolibrary.org/obo/UBERON_0004652	humerus diaphysis
http://purl.obolibrary.org/obo/NCIT_C12731	Humerus	http://purl.obolibrary.org/obo/UBERON_0000976	humerus
http://purl.obolibrary.org/obo/NCIT_C32746	Hyaline Cartilage	http://purl.obolibrary.org/obo/UBERON_0001994	hyaline cartilage tissue
http://purl.obolibrary.org/obo/NCIT_C32750	Hymen	http://purl.obolibrary.org/obo/UBERON_0001346	vaginal hymen
http://purl.obolibrary.org/obo/NCIT_C32751	Hyoepiglottic Ligament	http://purl.obolibrary.org/obo/UBERON_0011311	hyoepiglottic ligament
http://purl.obolibrary.org/obo/NCIT_C53161	Hyoglossus Muscle	http://purl.obolibrary.org/obo/UBERON_0001572	hyoglossus muscle
http://purl.obolibrary.org/obo/NCIT_C32752	Hyoid Bone	http://purl.obolibrary.org/obo/UBERON_0001685	hyoid bone
http://purl.obolibrary.org/obo/NCIT_C32753	Hyoid Muscle	http://purl.obolibrary.org/obo/UBERON_0005493	hyoid muscle
http://purl.obolibrary.org/obo/NCIT_C34190	Hypoblast	http://purl.obolibrary.org/obo/UBERON_0008776	inner cell mass derived hypoblast
http://purl.obolibrary.org/obo/NCIT_C12732	Hypoglossal Nerve	http://purl.obolibrary.org/obo/UBERON_0001650	hypoglossal nerve
http://purl.obolibrary.org/obo/NCIT_C12246	Hypopharynx	http://purl.obolibrary.org/obo/UBERON_0001051	hypopharynx
http://purl.obolibrary.org/obo/NCIT_C32759	Hypothalamohypophyseal Portal System	http://purl.obolibrary.org/obo/UBERON_0009976	hypothalamo-hypophyseal system
http://purl.obolibrary.org/obo/NCIT_C12458	Hypothalamus	http://purl.obolibrary.org/obo/UBERON_0001898	hypothalamus
http://purl.obolibrary.org/obo/NCIT_C53046	Ileal Vein	http://purl.obolibrary.org/obo/UBERON_0001217	ileal vein
http://purl.obolibrary.org/obo/NCIT_C13066	Ileocecal Valve	http://purl.obolibrary.org/obo/UBERON_0000569	ileocecal valve
http://purl.obolibrary.org/obo/NCIT_C53047	Ileocolic Vein	http://purl.obolibrary.org/obo/UBERON_0001219	ileocolic vein
http://purl.obolibrary.org/obo/NCIT_C12387	Ileum	http://purl.obolibrary.org/obo/UBERON_0002116	ileum
http://purl.obolibrary.org/obo/NCIT_C12733	Iliac Artery	http://purl.obolibrary.org/obo/UBERON_0005609	iliac artery
http://purl.obolibrary.org/obo/NCIT_C103818	Iliac Crest	http://purl.obolibrary.org/obo/UBERON_0014437	iliac crest
http://purl.obolibrary.org/obo/NCIT_C103454	Iliac Fossa	http://purl.obolibrary.org/obo/UBERON_0011015	iliac fossa
http://purl.obolibrary.org/obo/NCIT_C12734	Iliac Vein	http://purl.obolibrary.org/obo/UBERON_0005610	iliac vein
http://purl.obolibrary.org/obo/NCIT_C32762	Iliacus	http://purl.obolibrary.org/obo/UBERON_0001369	iliacus muscle
http://purl.obolibrary.org/obo/NCIT_C52859	Iliolumbar Artery	http://purl.obolibrary.org/obo/UBERON_0001313	iliolumbar artery
http://purl.obolibrary.org/obo/NCIT_C53048	Iliolumbar Vein	http://purl.obolibrary.org/obo/UBERON_0001320	iliolumbar vein
http://purl.obolibrary.org/obo/NCIT_C32764	Iliopsoas Muscle	http://purl.obolibrary.org/obo/UBERON_0001999	iliopsoas
http://purl.obolibrary.org/obo/NCIT_C32765	Ilium	http://purl.obolibrary.org/obo/UBERON_0001273	ilium
http://purl.obolibrary.org/obo/NCIT_C12735	Immune System	http://purl.obolibrary.org/obo/UBERON_0002405	immune system
http://purl.obolibrary.org/obo/NCIT_C32769	Incisor	http://purl.obolibrary.org/obo/UBERON_0001098	incisor tooth
http://purl.obolibrary.org/obo/NCIT_C32770	Incus	http://purl.obolibrary.org/obo/UBERON_0001688	incus bone
http://purl.obolibrary.org/obo/NCIT_C34192	Indifferent Gonad	http://purl.obolibrary.org/obo/UBERON_0009117	indifferent gonad
http://purl.obolibrary.org/obo/NCIT_C92211	Inferior Cervical Ganglion	http://purl.obolibrary.org/obo/UBERON_0002440	inferior cervical ganglion
http://purl.obolibrary.org/obo/NCIT_C52861	Inferior Epigastric Artery	http://purl.obolibrary.org/obo/UBERON_0001354	inferior epigastric artery
http://purl.obolibrary.org/obo/NCIT_C32434	Inferior Epigastric Vein	http://purl.obolibrary.org/obo/UBERON_0007154	inferior epigastric vein
http://purl.obolibrary.org/obo/NCIT_C32774	Inferior Frontal Gyrus	http://purl.obolibrary.org/obo/UBERON_0002998	inferior frontal gyrus
http://purl.obolibrary.org/obo/NCIT_C32776	Inferior Frontal Sulcus	http://purl.obolibrary.org/obo/UBERON_0002761	inferior frontal sulcus
http://purl.obolibrary.org/obo/NCIT_C52721	Inferior Hypogastric Nerve Plexus	http://purl.obolibrary.org/obo/UBERON_0002014	inferior hypogastric nerve plexus
http://purl.obolibrary.org/obo/NCIT_C32777	Inferior Hypophyseal Artery	http://purl.obolibrary.org/obo/UBERON_0035492	inferior hypophysial artery
http://purl.obolibrary.org/obo/NCIT_C32780	Inferior Mesenteric Artery	http://purl.obolibrary.org/obo/UBERON_0001183	inferior mesenteric artery
http://purl.obolibrary.org/obo/NCIT_C32782	Inferior Mesenteric Vein	http://purl.obolibrary.org/obo/UBERON_0001215	inferior mesenteric vein
http://purl.obolibrary.org/obo/NCIT_C53049	Inferior Palpebral Vein	http://purl.obolibrary.org/obo/UBERON_0002459	inferior palpebral vein
http://purl.obolibrary.org/obo/NCIT_C32786	Inferior Pancreatico-Duodenal Artery	http://purl.obolibrary.org/obo/UBERON_0001195	inferior pancreaticoduodenal artery
http://purl.obolibrary.org/obo/NCIT_C52692	Inferior Pancreatico-Duodenal Vein	http://purl.obolibrary.org/obo/UBERON_0011383	inferior pancreaticoduodenal vein
http://purl.obolibrary.org/obo/NCIT_C32787	Inferior Parathyroid Gland	http://purl.obolibrary.org/obo/UBERON_0006755	inferior parathyroid gland
http://purl.obolibrary.org/obo/NCIT_C132392	Inferior Pubic Ramus	http://purl.obolibrary.org/obo/UBERON_0014439	inferior pubic ramus
http://purl.obolibrary.org/obo/NCIT_C52938	Inferior Rectal Artery	http://purl.obolibrary.org/obo/UBERON_0001357	inferior rectal artery
http://purl.obolibrary.org/obo/NCIT_C12514	Inferior Sagittal Sinus	http://purl.obolibrary.org/obo/UBERON_0007152	inferior sagittal sinus
http://purl.obolibrary.org/obo/NCIT_C52737	Inferior Suprarenal Artery	http://purl.obolibrary.org/obo/UBERON_0002056	inferior suprarenal artery
http://purl.obolibrary.org/obo/NCIT_C32791	Inferior Temporal Gyrus	http://purl.obolibrary.org/obo/UBERON_0002751	inferior temporal gyrus
http://purl.obolibrary.org/obo/NCIT_C32793	Inferior Temporal Sulcus	http://purl.obolibrary.org/obo/UBERON_0002969	inferior temporal sulcus
http://purl.obolibrary.org/obo/NCIT_C53022	Inferior Thyroid Artery	http://purl.obolibrary.org/obo/UBERON_0007149	inferior thyroid artery
http://purl.obolibrary.org/obo/NCIT_C52685	Inferior Vesical Artery	http://purl.obolibrary.org/obo/UBERON_0001311	inferior vesical artery
http://purl.obolibrary.org/obo/NCIT_C13090	Inferolateral Surface of the Prostate	http://purl.obolibrary.org/obo/UBERON_0035310	inferolateral surface of prostate
http://purl.obolibrary.org/obo/NCIT_C63705	Infraclavicular Lymph Node	http://purl.obolibrary.org/obo/UBERON_0035162	infraclavicular lymph node
http://purl.obolibrary.org/obo/NCIT_C25268	Infraclavicular Region	http://purl.obolibrary.org/obo/UBERON_0035168	infraclavicular region
http://purl.obolibrary.org/obo/NCIT_C52940	Infraorbital Artery	http://purl.obolibrary.org/obo/UBERON_0004646	infraorbital artery
http://purl.obolibrary.org/obo/NCIT_C32797	Infraspinatus	http://purl.obolibrary.org/obo/UBERON_0001477	infraspinatus muscle
http://purl.obolibrary.org/obo/NCIT_C93029	Inguinal Canal	http://purl.obolibrary.org/obo/UBERON_0003702	inguinal canal
http://purl.obolibrary.org/obo/NCIT_C32801	Inguinal Lymph Node	http://purl.obolibrary.org/obo/UBERON_0001542	inguinal lymph node
http://purl.obolibrary.org/obo/NCIT_C12726	Inguinal Region	http://purl.obolibrary.org/obo/UBERON_0008337	inguinal part of abdomen
